CroppedImage,Full_Image,Set
lat_-19.75169_lon_-45.25976.npz.npy,lat_-19.75169_lon_-45.25976.npz,Train
lat_-19.76677_lon_-40.38494.npz.npy,lat_-19.76677_lon_-40.38494.npz,Train
lat_-19.78593_lon_-47.91250.npz.npy,lat_-19.78593_lon_-47.91250.npz,Train
lat_-19.79207_lon_-45.32399.npz.npy,lat_-19.79207_lon_-45.32399.npz,Train
lat_-19.79211_lon_-45.30260.npz.npy,lat_-19.79211_lon_-45.30260.npz,Train
lat_-19.82955_lon_-40.08606.npz.npy,lat_-19.82955_lon_-40.08606.npz,Train
lat_-19.83054_lon_-44.09086.npz.npy,lat_-19.83054_lon_-44.09086.npz,Train
lat_-19.83065_lon_-44.11225.npz.npy,lat_-19.83065_lon_-44.11225.npz,Train
lat_-19.84344_lon_-46.85610.npz.npy,lat_-19.84344_lon_-46.85610.npz,Train
lat_-19.85190_lon_-50.34745.npz.npy,lat_-19.85190_lon_-50.34745.npz,Train
lat_-19.87229_lon_-50.39016.npz.npy,lat_-19.87229_lon_-50.39016.npz,Train
lat_-19.87334_lon_-44.98925.npz.npy,lat_-19.87334_lon_-44.98925.npz,Train
lat_-19.90461_lon_-44.24023.npz.npy,lat_-19.90461_lon_-44.24023.npz,Train
lat_-19.92456_lon_-44.17593.npz.npy,lat_-19.92456_lon_-44.17593.npz,Train
lat_-19.94428_lon_-44.06881.npz.npy,lat_-19.94428_lon_-44.06881.npz,Train
lat_-19.96463_lon_-44.09010.npz.npy,lat_-19.96463_lon_-44.09010.npz,Train
lat_-19.96484_lon_-44.13291.npz.npy,lat_-19.96484_lon_-44.13291.npz,Train
lat_-19.96551_lon_-44.28276.npz.npy,lat_-19.96551_lon_-44.28276.npz,Train
lat_-19.98010_lon_-47.88734.npz.npy,lat_-19.98010_lon_-47.88734.npz,Train
lat_-19.98487_lon_-44.08998.npz.npy,lat_-19.98487_lon_-44.08998.npz,Train
lat_-19.98538_lon_-44.19703.npz.npy,lat_-19.98538_lon_-44.19703.npz,Train
lat_-2.14365_lon_-80.14385.npz.npy,lat_-2.14365_lon_-80.14385.npz,Train
lat_-2.24521_lon_-80.84886.npz.npy,lat_-2.24521_lon_-80.84886.npz,Train
lat_-2.72434_lon_-44.32485.npz.npy,lat_-2.72434_lon_-44.32485.npz,Train
lat_-2.92718_lon_-44.90925.npz.npy,lat_-2.92718_lon_-44.90925.npz,Train
lat_-2.94720_lon_-44.24410.npz.npy,lat_-2.94720_lon_-44.24410.npz,Train
lat_-20.00653_lon_-44.43247.npz.npy,lat_-20.00653_lon_-44.43247.npz,Train
lat_-20.01205_lon_-47.43758.npz.npy,lat_-20.01205_lon_-47.43758.npz,Train
lat_-20.01530_lon_-48.90633.npz.npy,lat_-20.01530_lon_-48.90633.npz,Train
lat_-20.04600_lon_-44.17530.npz.npy,lat_-20.04600_lon_-44.17530.npz,Train
lat_-20.04632_lon_-48.22096.npz.npy,lat_-20.04632_lon_-48.22096.npz,Train
lat_-20.04656_lon_-44.30381.npz.npy,lat_-20.04656_lon_-44.30381.npz,Train
lat_-20.04743_lon_-44.58226.npz.npy,lat_-20.04743_lon_-44.58226.npz,Train
lat_-20.05626_lon_-48.94861.npz.npy,lat_-20.05626_lon_-48.94861.npz,Train
lat_-20.06810_lon_-44.83928.npz.npy,lat_-20.06810_lon_-44.83928.npz,Train
lat_-20.08501_lon_-49.90406.npz.npy,lat_-20.08501_lon_-49.90406.npz,Train
lat_-20.08969_lon_23.58714.npz.npy,lat_-20.08969_lon_23.58714.npz,Train
lat_-20.09000_lon_23.56573.npz.npy,lat_-20.09000_lon_23.56573.npz,Train
lat_-20.11234_lon_-48.58380.npz.npy,lat_-20.11234_lon_-48.58380.npz,Train
lat_-20.12449_lon_-49.75379.npz.npy,lat_-20.12449_lon_-49.75379.npz,Train
lat_-20.12888_lon_-44.92494.npz.npy,lat_-20.12888_lon_-44.92494.npz,Train
lat_-20.14740_lon_-44.21763.npz.npy,lat_-20.14740_lon_-44.21763.npz,Train
lat_-20.15037_lon_-47.28464.npz.npy,lat_-20.15037_lon_-47.28464.npz,Train
lat_-20.16502_lon_-40.23840.npz.npy,lat_-20.16502_lon_-40.23840.npz,Train
lat_-20.18479_lon_-40.30286.npz.npy,lat_-20.18479_lon_-40.30286.npz,Train
lat_-20.18495_lon_-40.28142.npz.npy,lat_-20.18495_lon_-40.28142.npz,Train
lat_-20.18556_lon_-40.19569.npz.npy,lat_-20.18556_lon_-40.19569.npz,Train
lat_-20.18696_lon_-50.03197.npz.npy,lat_-20.18696_lon_-50.03197.npz,Train
lat_-20.18818_lon_-45.71069.npz.npy,lat_-20.18818_lon_-45.71069.npz,Train
lat_-20.18884_lon_-44.47469.npz.npy,lat_-20.18884_lon_-44.47469.npz,Train
lat_-20.20503_lon_-40.30303.npz.npy,lat_-20.20503_lon_-40.30303.npz,Train
lat_-20.20519_lon_-40.28159.npz.npy,lat_-20.20519_lon_-40.28159.npz,Train
lat_-20.20534_lon_-40.26015.npz.npy,lat_-20.20534_lon_-40.26015.npz,Train
lat_-20.20622_lon_-70.13153.npz.npy,lat_-20.20622_lon_-70.13153.npz,Train
lat_-20.22907_lon_32.39634.npz.npy,lat_-20.22907_lon_32.39634.npz,Train
lat_-20.22955_lon_57.43967.npz.npy,lat_-20.22955_lon_57.43967.npz,Train
lat_-20.24669_lon_-70.13182.npz.npy,lat_-20.24669_lon_-70.13182.npz,Train
lat_-20.24697_lon_-70.08894.npz.npy,lat_-20.24697_lon_-70.08894.npz,Train
lat_-20.24863_lon_-69.77531.npz.npy,lat_-20.24863_lon_-69.77531.npz,Train
lat_-20.24979_lon_-50.56027.npz.npy,lat_-20.24979_lon_-50.56027.npz,Train
lat_-20.26151_lon_-49.21661.npz.npy,lat_-20.26151_lon_-49.21661.npz,Train
lat_-20.26911_lon_-50.28137.npz.npy,lat_-20.26911_lon_-50.28137.npz,Train
lat_-20.28532_lon_-40.38949.npz.npy,lat_-20.28532_lon_-40.38949.npz,Train
lat_-20.28993_lon_-45.56099.npz.npy,lat_-20.28993_lon_-45.56099.npz,Train
lat_-20.29000_lon_-45.53954.npz.npy,lat_-20.29000_lon_-45.53954.npz,Train
lat_-20.30176_lon_-49.19470.npz.npy,lat_-20.30176_lon_-49.19470.npz,Train
lat_-20.30198_lon_-49.21615.npz.npy,lat_-20.30198_lon_-49.21615.npz,Train
lat_-20.30496_lon_16.46215.npz.npy,lat_-20.30496_lon_16.46215.npz,Train
lat_-20.30514_lon_16.44071.npz.npy,lat_-20.30514_lon_16.44071.npz,Train
lat_-20.30945_lon_-69.75416.npz.npy,lat_-20.30945_lon_-69.75416.npz,Train
lat_-20.31059_lon_-51.41087.npz.npy,lat_-20.31059_lon_-51.41087.npz,Train
lat_-20.32254_lon_-47.81624.npz.npy,lat_-20.32254_lon_-47.81624.npz,Train
lat_-20.32520_lon_16.46234.npz.npy,lat_-20.32520_lon_16.46234.npz,Train
lat_-20.32537_lon_16.44089.npz.npy,lat_-20.32537_lon_16.44089.npz,Train
lat_-20.32596_lon_-40.36840.npz.npy,lat_-20.32596_lon_-40.36840.npz,Train
lat_-20.32645_lon_-40.30404.npz.npy,lat_-20.32645_lon_-40.30404.npz,Train
lat_-20.33083_lon_-51.41093.npz.npy,lat_-20.33083_lon_-51.41093.npz,Train
lat_-20.33596_lon_-48.66612.npz.npy,lat_-20.33596_lon_-48.66612.npz,Train
lat_-20.34585_lon_-40.41149.npz.npy,lat_-20.34585_lon_-40.41149.npz,Train
lat_-20.34619_lon_-40.36858.npz.npy,lat_-20.34619_lon_-40.36858.npz,Train
lat_-20.36116_lon_22.92667.npz.npy,lat_-20.36116_lon_22.92667.npz,Train
lat_-20.36591_lon_-40.43313.npz.npy,lat_-20.36591_lon_-40.43313.npz,Train
lat_-20.36676_lon_-40.32584.npz.npy,lat_-20.36676_lon_-40.32584.npz,Train
lat_-20.37051_lon_-45.66860.npz.npy,lat_-20.37051_lon_-45.66860.npz,Train
lat_-20.37141_lon_-51.36811.npz.npy,lat_-20.37141_lon_-51.36811.npz,Train
lat_-20.38561_lon_-40.49769.npz.npy,lat_-20.38561_lon_-40.49769.npz,Train
lat_-20.38615_lon_-40.43331.npz.npy,lat_-20.38615_lon_-40.43331.npz,Train
lat_-20.39165_lon_-51.36816.npz.npy,lat_-20.39165_lon_-51.36816.npz,Train
lat_-20.41569_lon_-54.57910.npz.npy,lat_-20.41569_lon_-54.57910.npz,Train
lat_-20.42919_lon_-49.92311.npz.npy,lat_-20.42919_lon_-49.92311.npz,Train
lat_-20.43237_lon_-44.77449.npz.npy,lat_-20.43237_lon_-44.77449.npz,Train
lat_-20.43470_lon_-54.49297.npz.npy,lat_-20.43470_lon_-54.49297.npz,Train
lat_-20.43708_lon_-54.66460.npz.npy,lat_-20.43708_lon_-54.66460.npz,Train
lat_-20.47117_lon_-45.79790.npz.npy,lat_-20.47117_lon_-45.79790.npz,Train
lat_-20.47575_lon_-54.53523.npz.npy,lat_-20.47575_lon_-54.53523.npz,Train
lat_-20.47636_lon_-54.57815.npz.npy,lat_-20.47636_lon_-54.57815.npz,Train
lat_-20.47753_lon_-54.66399.npz.npy,lat_-20.47753_lon_-54.66399.npz,Train
lat_-20.49147_lon_147.78410.npz.npy,lat_-20.49147_lon_147.78410.npz,Train
lat_-20.49157_lon_147.76262.npz.npy,lat_-20.49157_lon_147.76262.npz,Train
lat_-20.49889_lon_-54.74954.npz.npy,lat_-20.49889_lon_-54.74954.npz,Train
lat_-20.51680_lon_-54.57751.npz.npy,lat_-20.51680_lon_-54.57751.npz,Train
lat_-20.51710_lon_-48.59898.npz.npy,lat_-20.51710_lon_-48.59898.npz,Train
lat_-20.52542_lon_-47.85498.npz.npy,lat_-20.52542_lon_-47.85498.npz,Train
lat_-20.53642_lon_-47.38266.npz.npy,lat_-20.53642_lon_-47.38266.npz,Train
lat_-20.53821_lon_-54.66307.npz.npy,lat_-20.53821_lon_-54.66307.npz,Train
lat_-20.53934_lon_-54.74895.npz.npy,lat_-20.53934_lon_-54.74895.npz,Train
lat_-20.55209_lon_147.80589.npz.npy,lat_-20.55209_lon_147.80589.npz,Train
lat_-20.55695_lon_-48.55540.npz.npy,lat_-20.55695_lon_-48.55540.npz,Train
lat_-20.55957_lon_-54.74865.npz.npy,lat_-20.55957_lon_-54.74865.npz,Train
lat_-20.56752_lon_139.47905.npz.npy,lat_-20.56752_lon_139.47905.npz,Train
lat_-20.58644_lon_-47.87520.npz.npy,lat_-20.58644_lon_-47.87520.npz,Train
lat_-20.59331_lon_-51.62658.npz.npy,lat_-20.59331_lon_-51.62658.npz,Train
lat_-20.60848_lon_16.46503.npz.npy,lat_-20.60848_lon_16.46503.npz,Train
lat_-20.61466_lon_-51.08921.npz.npy,lat_-20.61466_lon_-51.08921.npz,Train
lat_-20.62823_lon_-40.52155.npz.npy,lat_-20.62823_lon_-40.52155.npz,Train
lat_-20.63120_lon_-70.13464.npz.npy,lat_-20.63120_lon_-70.13464.npz,Train
lat_-20.63466_lon_-51.30423.npz.npy,lat_-20.63466_lon_-51.30423.npz,Train
lat_-20.63560_lon_-47.29444.npz.npy,lat_-20.63560_lon_-47.29444.npz,Train
lat_-20.67514_lon_-51.30431.npz.npy,lat_-20.67514_lon_-51.30431.npz,Train
lat_-20.69311_lon_-50.06432.npz.npy,lat_-20.69311_lon_-50.06432.npz,Train
lat_-20.70809_lon_-47.89420.npz.npy,lat_-20.70809_lon_-47.89420.npz,Train
lat_-20.72327_lon_-48.89676.npz.npy,lat_-20.72327_lon_-48.89676.npz,Train
lat_-20.75506_lon_-51.67027.npz.npy,lat_-20.75506_lon_-51.67027.npz,Train
lat_-20.76920_lon_-49.40434.npz.npy,lat_-20.76920_lon_-49.40434.npz,Train
lat_-20.76928_lon_-40.58750.npz.npy,lat_-20.76928_lon_-40.58750.npz,Train
lat_-20.76986_lon_139.47704.npz.npy,lat_-20.76986_lon_139.47704.npz,Train
lat_-20.77005_lon_139.49855.npz.npy,lat_-20.77005_lon_139.49855.npz,Train
lat_-20.77530_lon_-51.67036.npz.npy,lat_-20.77530_lon_-51.67036.npz,Train
lat_-20.77547_lon_-51.62732.npz.npy,lat_-20.77547_lon_-51.62732.npz,Train
lat_-20.80221_lon_-49.36095.npz.npy,lat_-20.80221_lon_-49.36095.npz,Train
lat_-20.80865_lon_-69.69204.npz.npy,lat_-20.80865_lon_-69.69204.npz,Train
lat_-20.83715_lon_-41.14027.npz.npy,lat_-20.83715_lon_-41.14027.npz,Train
lat_-20.83768_lon_-41.09724.npz.npy,lat_-20.83768_lon_-41.09724.npz,Train
lat_-20.84288_lon_-49.38204.npz.npy,lat_-20.84288_lon_-49.38204.npz,Train
lat_-20.86429_lon_-49.51098.npz.npy,lat_-20.86429_lon_-49.51098.npz,Train
lat_-20.86747_lon_-48.16311.npz.npy,lat_-20.86747_lon_-48.16311.npz,Train
lat_-20.87045_lon_-51.32624.npz.npy,lat_-20.87045_lon_-51.32624.npz,Train
lat_-20.89853_lon_-54.91585.npz.npy,lat_-20.89853_lon_-54.91585.npz,Train
lat_-20.93146_lon_-44.90301.npz.npy,lat_-20.93146_lon_-44.90301.npz,Train
lat_-20.93286_lon_-48.46324.npz.npy,lat_-20.93286_lon_-48.46324.npz,Train
lat_-20.93951_lon_-54.95835.npz.npy,lat_-20.93951_lon_-54.95835.npz,Train
lat_-20.97159_lon_-68.64439.npz.npy,lat_-20.97159_lon_-68.64439.npz,Train
lat_-21.03253_lon_-44.77359.npz.npy,lat_-21.03253_lon_-44.77359.npz,Train
lat_-21.05678_lon_-41.35888.npz.npy,lat_-21.05678_lon_-41.35888.npz,Train
lat_-21.09771_lon_-48.67598.npz.npy,lat_-21.09771_lon_-48.67598.npz,Train
lat_-21.10132_lon_-48.95615.npz.npy,lat_-21.10132_lon_-48.95615.npz,Train
lat_-21.11182_lon_-50.21269.npz.npy,lat_-21.11182_lon_-50.21269.npz,Train
lat_-21.11362_lon_-51.08950.npz.npy,lat_-21.11362_lon_-51.08950.npz,Train
lat_-21.12181_lon_-48.97743.npz.npy,lat_-21.12181_lon_-48.97743.npz,Train
lat_-21.12206_lon_-48.99899.npz.npy,lat_-21.12206_lon_-48.99899.npz,Train
lat_-21.13506_lon_-48.45981.npz.npy,lat_-21.13506_lon_-48.45981.npz,Train
lat_-21.14254_lon_-49.02027.npz.npy,lat_-21.14254_lon_-49.02027.npz,Train
lat_-21.14915_lon_-49.70228.npz.npy,lat_-21.14915_lon_-49.70228.npz,Train
lat_-21.15258_lon_-50.27720.npz.npy,lat_-21.15258_lon_-50.27720.npz,Train
lat_-21.17342_lon_-69.56425.npz.npy,lat_-21.17342_lon_-69.56425.npz,Train
lat_-21.19377_lon_-50.47122.npz.npy,lat_-21.19377_lon_-50.47122.npz,Train
lat_-21.23418_lon_-50.44949.npz.npy,lat_-21.23418_lon_-50.44949.npz,Train
lat_-21.25198_lon_-49.93883.npz.npy,lat_-21.25198_lon_-49.93883.npz,Train
lat_-21.25532_lon_-44.96757.npz.npy,lat_-21.25532_lon_-44.96757.npz,Train
lat_-21.27724_lon_-48.50053.npz.npy,lat_-21.27724_lon_-48.50053.npz,Train
lat_-21.29537_lon_-44.62202.npz.npy,lat_-21.29537_lon_-44.62202.npz,Train
lat_-21.31475_lon_-50.34120.npz.npy,lat_-21.31475_lon_-50.34120.npz,Train
lat_-21.33659_lon_-48.41318.npz.npy,lat_-21.33659_lon_-48.41318.npz,Train
lat_-21.35489_lon_-41.70905.npz.npy,lat_-21.35489_lon_-41.70905.npz,Train
lat_-21.45553_lon_-50.14601.npz.npy,lat_-21.45553_lon_-50.14601.npz,Train
lat_-21.45690_lon_-51.52210.npz.npy,lat_-21.45690_lon_-51.52210.npz,Train
lat_-21.49508_lon_16.01968.npz.npy,lat_-21.49508_lon_16.01968.npz,Train
lat_-21.60504_lon_-48.79773.npz.npy,lat_-21.60504_lon_-48.79773.npz,Train
lat_-21.60868_lon_-49.09241.npz.npy,lat_-21.60868_lon_-49.09241.npz,Train
lat_-21.61897_lon_-48.36493.npz.npy,lat_-21.61897_lon_-48.36493.npz,Train
lat_-21.61955_lon_-51.15474.npz.npy,lat_-21.61955_lon_-51.15474.npz,Train
lat_-21.63978_lon_-51.15476.npz.npy,lat_-21.63978_lon_-51.15476.npz,Train
lat_-21.65549_lon_-49.76273.npz.npy,lat_-21.65549_lon_-49.76273.npz,Train
lat_-21.65927_lon_-69.52283.npz.npy,lat_-21.65927_lon_-69.52283.npz,Train
lat_-21.67572_lon_-49.76256.npz.npy,lat_-21.67572_lon_-49.76256.npz,Train
lat_-21.70598_lon_-43.39422.npz.npy,lat_-21.70598_lon_-43.39422.npz,Train
lat_-21.71125_lon_-45.91282.npz.npy,lat_-21.71125_lon_-45.91282.npz,Train
lat_-21.71355_lon_-45.26313.npz.npy,lat_-21.71355_lon_-45.26313.npz,Train
lat_-21.71547_lon_-47.47769.npz.npy,lat_-21.71547_lon_-47.47769.npz,Train
lat_-21.71736_lon_-41.34786.npz.npy,lat_-21.71736_lon_-41.34786.npz,Train
lat_-21.71766_lon_-41.32622.npz.npy,lat_-21.71766_lon_-41.32622.npz,Train
lat_-21.73727_lon_-41.36983.npz.npy,lat_-21.73727_lon_-41.36983.npz,Train
lat_-21.74948_lon_-48.12446.npz.npy,lat_-21.74948_lon_-48.12446.npz,Train
lat_-21.77190_lon_-48.25390.npz.npy,lat_-21.77190_lon_-48.25390.npz,Train
lat_-21.77225_lon_-48.27554.npz.npy,lat_-21.77225_lon_-48.27554.npz,Train
lat_-21.78178_lon_-47.06738.npz.npy,lat_-21.78178_lon_-47.06738.npz,Train
lat_-21.78626_lon_-43.32834.npz.npy,lat_-21.78626_lon_-43.32834.npz,Train
lat_-21.79128_lon_-49.93490.npz.npy,lat_-21.79128_lon_-49.93490.npz,Train
lat_-21.79139_lon_-48.21023.npz.npy,lat_-21.79139_lon_-48.21023.npz,Train
lat_-21.79211_lon_-48.25352.npz.npy,lat_-21.79211_lon_-48.25352.npz,Train
lat_-21.79247_lon_-48.27516.npz.npy,lat_-21.79247_lon_-48.27516.npz,Train
lat_-21.81086_lon_-48.16654.npz.npy,lat_-21.81086_lon_-48.16654.npz,Train
lat_-21.83396_lon_-48.33935.npz.npy,lat_-21.83396_lon_-48.33935.npz,Train
lat_-21.83431_lon_-48.36100.npz.npy,lat_-21.83431_lon_-48.36100.npz,Train
lat_-21.84299_lon_-41.02492.npz.npy,lat_-21.84299_lon_-41.02492.npz,Train
lat_-21.85140_lon_-49.84776.npz.npy,lat_-21.85140_lon_-49.84776.npz,Train
lat_-21.85518_lon_-45.28507.npz.npy,lat_-21.85518_lon_-45.28507.npz,Train
lat_-21.85667_lon_-47.50179.npz.npy,lat_-21.85667_lon_-47.50179.npz,Train
lat_-21.85910_lon_-42.66386.npz.npy,lat_-21.85910_lon_-42.66386.npz,Train
lat_-21.88371_lon_-41.00382.npz.npy,lat_-21.88371_lon_-41.00382.npz,Train
lat_-21.89485_lon_-45.58873.npz.npy,lat_-21.89485_lon_-45.58873.npz,Train
lat_-21.91564_lon_-47.61118.npz.npy,lat_-21.91564_lon_-47.61118.npz,Train
lat_-21.97655_lon_-68.68534.npz.npy,lat_-21.97655_lon_-68.68534.npz,Train
lat_-21.99918_lon_-47.43922.npz.npy,lat_-21.99918_lon_-47.43922.npz,Train
lat_-22.03258_lon_-47.87357.npz.npy,lat_-22.03258_lon_-47.87357.npz,Train
lat_-22.03643_lon_-69.61102.npz.npy,lat_-22.03643_lon_-69.61102.npz,Train
lat_-22.03651_lon_-69.58932.npz.npy,lat_-22.03651_lon_-69.58932.npz,Train
lat_-22.08245_lon_-48.72530.npz.npy,lat_-22.08245_lon_-48.72530.npz,Train
lat_-22.09773_lon_-68.57649.npz.npy,lat_-22.09773_lon_-68.57649.npz,Train
lat_-22.09827_lon_-45.04668.npz.npy,lat_-22.09827_lon_-45.04668.npz,Train
lat_-22.13849_lon_15.29330.npz.npy,lat_-22.13849_lon_15.29330.npz,Train
lat_-22.15577_lon_-49.97563.npz.npy,lat_-22.15577_lon_-49.97563.npz,Train
lat_-22.15851_lon_-51.39430.npz.npy,lat_-22.15851_lon_-51.39430.npz,Train
lat_-22.15887_lon_14.80122.npz.npy,lat_-22.15887_lon_14.80122.npz,Train
lat_-22.17880_lon_-51.37263.npz.npy,lat_-22.17880_lon_-51.37263.npz,Train
lat_-22.18179_lon_-47.39893.npz.npy,lat_-22.18179_lon_-47.39893.npz,Train
lat_-22.19942_lon_-68.88043.npz.npy,lat_-22.19942_lon_-68.88043.npz,Train
lat_-22.21633_lon_-49.95345.npz.npy,lat_-22.21633_lon_-49.95345.npz,Train
lat_-22.21647_lon_-49.97519.npz.npy,lat_-22.21647_lon_-49.97519.npz,Train
lat_-22.21712_lon_-45.91606.npz.npy,lat_-22.21712_lon_-45.91606.npz,Train
lat_-22.21871_lon_-69.56834.npz.npy,lat_-22.21871_lon_-69.56834.npz,Train
lat_-22.23358_lon_166.43787.npz.npy,lat_-22.23358_lon_166.43787.npz,Train
lat_-22.23621_lon_-47.79084.npz.npy,lat_-22.23621_lon_-47.79084.npz,Train
lat_-22.23643_lon_-49.93157.npz.npy,lat_-22.23643_lon_-49.93157.npz,Train
lat_-22.23671_lon_-49.97504.npz.npy,lat_-22.23671_lon_-49.97504.npz,Train
lat_-22.25509_lon_-43.71406.npz.npy,lat_-22.25509_lon_-43.71406.npz,Train
lat_-22.27795_lon_-45.89472.npz.npy,lat_-22.27795_lon_-45.89472.npz,Train
lat_-22.27941_lon_-69.56859.npz.npy,lat_-22.27941_lon_-69.56859.npz,Train
lat_-22.28146_lon_-42.50479.npz.npy,lat_-22.28146_lon_-42.50479.npz,Train
lat_-22.28933_lon_-49.08331.npz.npy,lat_-22.28933_lon_-49.08331.npz,Train
lat_-22.28958_lon_-49.10504.npz.npy,lat_-22.28958_lon_-49.10504.npz,Train
lat_-22.29533_lon_-41.87892.npz.npy,lat_-22.29533_lon_-41.87892.npz,Train
lat_-22.29732_lon_-52.03890.npz.npy,lat_-22.29732_lon_-52.03890.npz,Train
lat_-22.29746_lon_-52.01715.npz.npy,lat_-22.29746_lon_-52.01715.npz,Train
lat_-22.29795_lon_-41.72688.npz.npy,lat_-22.29795_lon_-41.72688.npz,Train
lat_-22.29818_lon_-45.89484.npz.npy,lat_-22.29818_lon_-45.89484.npz,Train
lat_-22.29993_lon_-69.48168.npz.npy,lat_-22.29993_lon_-69.48168.npz,Train
lat_-22.30062_lon_-68.90209.npz.npy,lat_-22.30062_lon_-68.90209.npz,Train
lat_-22.30063_lon_-68.92384.npz.npy,lat_-22.30063_lon_-68.92384.npz,Train
lat_-22.30267_lon_-48.56961.npz.npy,lat_-22.30267_lon_-48.56961.npz,Train
lat_-22.31554_lon_-41.87934.npz.npy,lat_-22.31554_lon_-41.87934.npz,Train
lat_-22.31592_lon_-53.85761.npz.npy,lat_-22.31592_lon_-53.85761.npz,Train
lat_-22.32085_lon_-68.90208.npz.npy,lat_-22.32085_lon_-68.90208.npz,Train
lat_-22.34106_lon_-68.85855.npz.npy,lat_-22.34106_lon_-68.85855.npz,Train
lat_-22.34108_lon_-68.88031.npz.npy,lat_-22.34108_lon_-68.88031.npz,Train
lat_-22.34110_lon_-68.92381.npz.npy,lat_-22.34110_lon_-68.92381.npz,Train
lat_-22.34354_lon_-47.40169.npz.npy,lat_-22.34354_lon_-47.40169.npz,Train
lat_-22.34941_lon_-46.96692.npz.npy,lat_-22.34941_lon_-46.96692.npz,Train
lat_-22.35026_lon_-49.10422.npz.npy,lat_-22.35026_lon_-49.10422.npz,Train
lat_-22.36143_lon_-47.55419.npz.npy,lat_-22.36143_lon_-47.55419.npz,Train
lat_-22.36615_lon_-48.76421.npz.npy,lat_-22.36615_lon_-48.76421.npz,Train
lat_-22.36963_lon_-46.96721.npz.npy,lat_-22.36963_lon_-46.96721.npz,Train
lat_-22.37048_lon_-49.10395.npz.npy,lat_-22.37048_lon_-49.10395.npz,Train
lat_-22.38959_lon_-46.98924.npz.npy,lat_-22.38959_lon_-46.98924.npz,Train
lat_-22.40322_lon_-47.46796.npz.npy,lat_-22.40322_lon_-47.46796.npz,Train
lat_-22.40872_lon_-47.07653.npz.npy,lat_-22.40872_lon_-47.07653.npz,Train
lat_-22.40900_lon_-47.05478.npz.npy,lat_-22.40900_lon_-47.05478.npz,Train
lat_-22.40918_lon_-42.95930.npz.npy,lat_-22.40918_lon_-42.95930.npz,Train
lat_-22.42121_lon_-69.52563.npz.npy,lat_-22.42121_lon_-69.52563.npz,Train
lat_-22.42174_lon_-53.57705.npz.npy,lat_-22.42174_lon_-53.57705.npz,Train
lat_-22.42205_lon_-68.92377.npz.npy,lat_-22.42205_lon_-68.92377.npz,Train
lat_-22.42895_lon_-47.07683.npz.npy,lat_-22.42895_lon_-47.07683.npz,Train
lat_-22.42922_lon_-47.05508.npz.npy,lat_-22.42922_lon_-47.05508.npz,Train
lat_-22.44165_lon_-45.46040.npz.npy,lat_-22.44165_lon_-45.46040.npz,Train
lat_-22.44180_lon_-50.59723.npz.npy,lat_-22.44180_lon_-50.59723.npz,Train
lat_-22.44230_lon_-47.55567.npz.npy,lat_-22.44230_lon_-47.55567.npz,Train
lat_-22.46168_lon_-45.52578.npz.npy,lat_-22.46168_lon_-45.52578.npz,Train
lat_-22.46175_lon_-45.50401.npz.npy,lat_-22.46175_lon_-45.50401.npz,Train
lat_-22.46254_lon_15.03271.npz.npy,lat_-22.46254_lon_15.03271.npz,Train
lat_-22.48267_lon_-68.81486.npz.npy,lat_-22.48267_lon_-68.81486.npz,Train
lat_-22.48430_lon_-48.54469.npz.npy,lat_-22.48430_lon_-48.54469.npz,Train
lat_-22.49098_lon_-52.96892.npz.npy,lat_-22.49098_lon_-52.96892.npz,Train
lat_-22.50974_lon_17.08571.npz.npy,lat_-22.50974_lon_17.08571.npz,Train
lat_-22.52323_lon_14.93140.npz.npy,lat_-22.52323_lon_14.93140.npz,Train
lat_-22.54039_lon_-51.99714.npz.npy,lat_-22.54039_lon_-51.99714.npz,Train
lat_-22.54332_lon_-68.77121.npz.npy,lat_-22.54332_lon_-68.77121.npz,Train
lat_-22.54573_lon_-47.40518.npz.npy,lat_-22.54573_lon_-47.40518.npz,Train
lat_-22.56190_lon_-45.76582.npz.npy,lat_-22.56190_lon_-45.76582.npz,Train
lat_-22.58395_lon_15.03274.npz.npy,lat_-22.58395_lon_15.03274.npz,Train
lat_-22.60595_lon_-52.86921.npz.npy,lat_-22.60595_lon_-52.86921.npz,Train
lat_-22.63653_lon_-47.58104.npz.npy,lat_-22.63653_lon_-47.58104.npz,Train
lat_-22.63707_lon_-45.02506.npz.npy,lat_-22.63707_lon_-45.02506.npz,Train
lat_-22.63707_lon_-45.04686.npz.npy,lat_-22.63707_lon_-45.04686.npz,Train
lat_-22.64825_lon_-43.29630.npz.npy,lat_-22.64825_lon_-43.29630.npz,Train
lat_-22.65022_lon_-43.49244.npz.npy,lat_-22.65022_lon_-43.49244.npz,Train
lat_-22.65263_lon_-43.77578.npz.npy,lat_-22.65263_lon_-43.77578.npz,Train
lat_-22.65495_lon_-47.69031.npz.npy,lat_-22.65495_lon_-47.69031.npz,Train
lat_-22.65692_lon_-51.35211.npz.npy,lat_-22.65692_lon_-51.35211.npz,Train
lat_-22.67024_lon_-43.47042.npz.npy,lat_-22.67024_lon_-43.47042.npz,Train
lat_-22.67625_lon_-50.35669.npz.npy,lat_-22.67625_lon_-50.35669.npz,Train
lat_-22.68128_lon_-47.29857.npz.npy,lat_-22.68128_lon_-47.29857.npz,Train
lat_-22.68856_lon_-46.71772.npz.npy,lat_-22.68856_lon_-46.71772.npz,Train
