,CroppedImage,Full_Image,Set
281,lat_-19.50230_lon_-46.55341.npz.npy,lat_-19.50230_lon_-46.55341.npy,Train
282,lat_-19.50546_lon_-40.12657.npz.npy,lat_-19.50546_lon_-40.12657.npy,Train
283,lat_-19.50747_lon_-44.26345.npz.npy,lat_-19.50747_lon_-44.26345.npy,Train
284,lat_-19.50772_lon_-44.32749.npz.npy,lat_-19.50772_lon_-44.32749.npy,Train
285,lat_-19.51261_lon_17.44982.npz.npy,lat_-19.51261_lon_17.44982.npy,Train
286,lat_-19.52796_lon_-44.32741.npz.npy,lat_-19.52796_lon_-44.32741.npy,Train
287,lat_-19.66903_lon_-44.17725.npz.npy,lat_-19.66903_lon_-44.17725.npy,Train
288,lat_-19.68927_lon_-44.17714.npz.npy,lat_-19.68927_lon_-44.17714.npy,Train
289,lat_-19.69113_lon_-44.90378.npz.npy,lat_-19.69113_lon_-44.90378.npy,Train
290,lat_-19.70961_lon_-50.19841.npz.npy,lat_-19.70961_lon_-50.19841.npy,Train
291,lat_-19.72529_lon_-47.91366.npz.npy,lat_-19.72529_lon_-47.91366.npy,Train
292,lat_-19.74659_lon_-47.97732.npz.npy,lat_-19.74659_lon_-47.97732.npy,Train
293,lat_-19.75169_lon_-45.25976.npz.npy,lat_-19.75169_lon_-45.25976.npy,Train
294,lat_-19.76677_lon_-40.38494.npz.npy,lat_-19.76677_lon_-40.38494.npy,Train
295,lat_-19.78593_lon_-47.91250.npz.npy,lat_-19.78593_lon_-47.91250.npy,Train
296,lat_-19.79207_lon_-45.32399.npz.npy,lat_-19.79207_lon_-45.32399.npy,Train
297,lat_-19.79211_lon_-45.30260.npz.npy,lat_-19.79211_lon_-45.30260.npy,Train
298,lat_-19.82955_lon_-40.08606.npz.npy,lat_-19.82955_lon_-40.08606.npy,Train
299,lat_-19.83054_lon_-44.09086.npz.npy,lat_-19.83054_lon_-44.09086.npy,Train
300,lat_-19.83065_lon_-44.11225.npz.npy,lat_-19.83065_lon_-44.11225.npy,Train
301,lat_-19.84344_lon_-46.85610.npz.npy,lat_-19.84344_lon_-46.85610.npy,Train
302,lat_-19.85190_lon_-50.34745.npz.npy,lat_-19.85190_lon_-50.34745.npy,Train
303,lat_-19.87229_lon_-50.39016.npz.npy,lat_-19.87229_lon_-50.39016.npy,Train
304,lat_-19.87334_lon_-44.98925.npz.npy,lat_-19.87334_lon_-44.98925.npy,Train
305,lat_-19.90461_lon_-44.24023.npz.npy,lat_-19.90461_lon_-44.24023.npy,Train
306,lat_-19.92456_lon_-44.17593.npz.npy,lat_-19.92456_lon_-44.17593.npy,Train
307,lat_-19.94428_lon_-44.06881.npz.npy,lat_-19.94428_lon_-44.06881.npy,Train
308,lat_-19.96463_lon_-44.09010.npz.npy,lat_-19.96463_lon_-44.09010.npy,Train
309,lat_-19.96484_lon_-44.13291.npz.npy,lat_-19.96484_lon_-44.13291.npy,Train
310,lat_-19.96551_lon_-44.28276.npz.npy,lat_-19.96551_lon_-44.28276.npy,Train
311,lat_-19.98010_lon_-47.88734.npz.npy,lat_-19.98010_lon_-47.88734.npy,Train
312,lat_-19.98487_lon_-44.08998.npz.npy,lat_-19.98487_lon_-44.08998.npy,Train
313,lat_-19.98538_lon_-44.19703.npz.npy,lat_-19.98538_lon_-44.19703.npy,Train
314,lat_-2.14365_lon_-80.14385.npz.npy,lat_-2.14365_lon_-80.14385.npy,Train
315,lat_-2.24521_lon_-80.84886.npz.npy,lat_-2.24521_lon_-80.84886.npy,Train
316,lat_-2.72434_lon_-44.32485.npz.npy,lat_-2.72434_lon_-44.32485.npy,Train
317,lat_-2.92718_lon_-44.90925.npz.npy,lat_-2.92718_lon_-44.90925.npy,Train
318,lat_-2.94720_lon_-44.24410.npz.npy,lat_-2.94720_lon_-44.24410.npy,Train
319,lat_-20.00653_lon_-44.43247.npz.npy,lat_-20.00653_lon_-44.43247.npy,Train
320,lat_-20.01205_lon_-47.43758.npz.npy,lat_-20.01205_lon_-47.43758.npy,Train
321,lat_-20.01530_lon_-48.90633.npz.npy,lat_-20.01530_lon_-48.90633.npy,Train
322,lat_-20.04600_lon_-44.17530.npz.npy,lat_-20.04600_lon_-44.17530.npy,Train
323,lat_-20.04632_lon_-48.22096.npz.npy,lat_-20.04632_lon_-48.22096.npy,Train
324,lat_-20.04656_lon_-44.30381.npz.npy,lat_-20.04656_lon_-44.30381.npy,Train
325,lat_-20.04743_lon_-44.58226.npz.npy,lat_-20.04743_lon_-44.58226.npy,Train
326,lat_-20.05626_lon_-48.94861.npz.npy,lat_-20.05626_lon_-48.94861.npy,Train
327,lat_-20.06810_lon_-44.83928.npz.npy,lat_-20.06810_lon_-44.83928.npy,Train
328,lat_-20.08501_lon_-49.90406.npz.npy,lat_-20.08501_lon_-49.90406.npy,Train
329,lat_-20.08969_lon_23.58714.npz.npy,lat_-20.08969_lon_23.58714.npy,Train
330,lat_-20.09000_lon_23.56573.npz.npy,lat_-20.09000_lon_23.56573.npy,Train
331,lat_-20.11234_lon_-48.58380.npz.npy,lat_-20.11234_lon_-48.58380.npy,Train
332,lat_-20.12449_lon_-49.75379.npz.npy,lat_-20.12449_lon_-49.75379.npy,Train
333,lat_-20.12888_lon_-44.92494.npz.npy,lat_-20.12888_lon_-44.92494.npy,Train
334,lat_-20.14740_lon_-44.21763.npz.npy,lat_-20.14740_lon_-44.21763.npy,Train
335,lat_-20.15037_lon_-47.28464.npz.npy,lat_-20.15037_lon_-47.28464.npy,Train
336,lat_-20.16502_lon_-40.23840.npz.npy,lat_-20.16502_lon_-40.23840.npy,Train
337,lat_-20.18479_lon_-40.30286.npz.npy,lat_-20.18479_lon_-40.30286.npy,Train
338,lat_-20.18495_lon_-40.28142.npz.npy,lat_-20.18495_lon_-40.28142.npy,Train
339,lat_-20.18556_lon_-40.19569.npz.npy,lat_-20.18556_lon_-40.19569.npy,Train
340,lat_-20.18696_lon_-50.03197.npz.npy,lat_-20.18696_lon_-50.03197.npy,Train
341,lat_-20.18818_lon_-45.71069.npz.npy,lat_-20.18818_lon_-45.71069.npy,Train
342,lat_-20.18884_lon_-44.47469.npz.npy,lat_-20.18884_lon_-44.47469.npy,Train
343,lat_-20.20503_lon_-40.30303.npz.npy,lat_-20.20503_lon_-40.30303.npy,Train
344,lat_-20.20519_lon_-40.28159.npz.npy,lat_-20.20519_lon_-40.28159.npy,Train
345,lat_-20.20534_lon_-40.26015.npz.npy,lat_-20.20534_lon_-40.26015.npy,Train
346,lat_-20.20622_lon_-70.13153.npz.npy,lat_-20.20622_lon_-70.13153.npy,Train
347,lat_-20.22907_lon_32.39634.npz.npy,lat_-20.22907_lon_32.39634.npy,Train
348,lat_-20.22955_lon_57.43967.npz.npy,lat_-20.22955_lon_57.43967.npy,Train
349,lat_-20.24669_lon_-70.13182.npz.npy,lat_-20.24669_lon_-70.13182.npy,Train
350,lat_-20.24697_lon_-70.08894.npz.npy,lat_-20.24697_lon_-70.08894.npy,Train
351,lat_-20.24863_lon_-69.77531.npz.npy,lat_-20.24863_lon_-69.77531.npy,Train
352,lat_-20.24979_lon_-50.56027.npz.npy,lat_-20.24979_lon_-50.56027.npy,Train
353,lat_-20.26151_lon_-49.21661.npz.npy,lat_-20.26151_lon_-49.21661.npy,Train
354,lat_-20.26911_lon_-50.28137.npz.npy,lat_-20.26911_lon_-50.28137.npy,Train
355,lat_-20.28532_lon_-40.38949.npz.npy,lat_-20.28532_lon_-40.38949.npy,Train
356,lat_-20.28993_lon_-45.56099.npz.npy,lat_-20.28993_lon_-45.56099.npy,Train
357,lat_-20.29000_lon_-45.53954.npz.npy,lat_-20.29000_lon_-45.53954.npy,Train
358,lat_-20.30176_lon_-49.19470.npz.npy,lat_-20.30176_lon_-49.19470.npy,Train
359,lat_-20.30198_lon_-49.21615.npz.npy,lat_-20.30198_lon_-49.21615.npy,Train
360,lat_-20.30496_lon_16.46215.npz.npy,lat_-20.30496_lon_16.46215.npy,Train
361,lat_-20.30514_lon_16.44071.npz.npy,lat_-20.30514_lon_16.44071.npy,Train
362,lat_-20.30945_lon_-69.75416.npz.npy,lat_-20.30945_lon_-69.75416.npy,Train
363,lat_-20.31059_lon_-51.41087.npz.npy,lat_-20.31059_lon_-51.41087.npy,Train
364,lat_-20.32254_lon_-47.81624.npz.npy,lat_-20.32254_lon_-47.81624.npy,Train
365,lat_-20.32520_lon_16.46234.npz.npy,lat_-20.32520_lon_16.46234.npy,Train
366,lat_-20.32537_lon_16.44089.npz.npy,lat_-20.32537_lon_16.44089.npy,Train
367,lat_-20.32596_lon_-40.36840.npz.npy,lat_-20.32596_lon_-40.36840.npy,Train
368,lat_-20.32645_lon_-40.30404.npz.npy,lat_-20.32645_lon_-40.30404.npy,Train
369,lat_-20.33083_lon_-51.41093.npz.npy,lat_-20.33083_lon_-51.41093.npy,Train
370,lat_-20.33596_lon_-48.66612.npz.npy,lat_-20.33596_lon_-48.66612.npy,Train
371,lat_-20.34585_lon_-40.41149.npz.npy,lat_-20.34585_lon_-40.41149.npy,Train
372,lat_-20.34619_lon_-40.36858.npz.npy,lat_-20.34619_lon_-40.36858.npy,Train
373,lat_-20.36116_lon_22.92667.npz.npy,lat_-20.36116_lon_22.92667.npy,Train
374,lat_-20.36591_lon_-40.43313.npz.npy,lat_-20.36591_lon_-40.43313.npy,Train
375,lat_-20.36676_lon_-40.32584.npz.npy,lat_-20.36676_lon_-40.32584.npy,Train
376,lat_-20.37051_lon_-45.66860.npz.npy,lat_-20.37051_lon_-45.66860.npy,Train
377,lat_-20.37141_lon_-51.36811.npz.npy,lat_-20.37141_lon_-51.36811.npy,Train
378,lat_-20.38561_lon_-40.49769.npz.npy,lat_-20.38561_lon_-40.49769.npy,Train
379,lat_-20.38615_lon_-40.43331.npz.npy,lat_-20.38615_lon_-40.43331.npy,Train
380,lat_-20.39165_lon_-51.36816.npz.npy,lat_-20.39165_lon_-51.36816.npy,Train
381,lat_-20.41569_lon_-54.57910.npz.npy,lat_-20.41569_lon_-54.57910.npy,Train
382,lat_-20.42919_lon_-49.92311.npz.npy,lat_-20.42919_lon_-49.92311.npy,Train
383,lat_-20.43237_lon_-44.77449.npz.npy,lat_-20.43237_lon_-44.77449.npy,Train
384,lat_-20.43470_lon_-54.49297.npz.npy,lat_-20.43470_lon_-54.49297.npy,Train
385,lat_-20.43708_lon_-54.66460.npz.npy,lat_-20.43708_lon_-54.66460.npy,Train
386,lat_-20.47117_lon_-45.79790.npz.npy,lat_-20.47117_lon_-45.79790.npy,Train
387,lat_-20.47575_lon_-54.53523.npz.npy,lat_-20.47575_lon_-54.53523.npy,Train
388,lat_-20.47636_lon_-54.57815.npz.npy,lat_-20.47636_lon_-54.57815.npy,Train
389,lat_-20.47753_lon_-54.66399.npz.npy,lat_-20.47753_lon_-54.66399.npy,Train
390,lat_-20.49147_lon_147.78410.npz.npy,lat_-20.49147_lon_147.78410.npy,Train
391,lat_-20.49157_lon_147.76262.npz.npy,lat_-20.49157_lon_147.76262.npy,Train
392,lat_-20.49889_lon_-54.74954.npz.npy,lat_-20.49889_lon_-54.74954.npy,Train
393,lat_-20.51680_lon_-54.57751.npz.npy,lat_-20.51680_lon_-54.57751.npy,Train
394,lat_-20.51710_lon_-48.59898.npz.npy,lat_-20.51710_lon_-48.59898.npy,Train
395,lat_-20.52542_lon_-47.85498.npz.npy,lat_-20.52542_lon_-47.85498.npy,Train
396,lat_-20.53642_lon_-47.38266.npz.npy,lat_-20.53642_lon_-47.38266.npy,Train
397,lat_-20.53821_lon_-54.66307.npz.npy,lat_-20.53821_lon_-54.66307.npy,Train
398,lat_-20.53934_lon_-54.74895.npz.npy,lat_-20.53934_lon_-54.74895.npy,Train
399,lat_-20.55209_lon_147.80589.npz.npy,lat_-20.55209_lon_147.80589.npy,Train
400,lat_-20.55695_lon_-48.55540.npz.npy,lat_-20.55695_lon_-48.55540.npy,Train
401,lat_-20.55957_lon_-54.74865.npz.npy,lat_-20.55957_lon_-54.74865.npy,Train
402,lat_-20.56752_lon_139.47905.npz.npy,lat_-20.56752_lon_139.47905.npy,Train
403,lat_-20.58644_lon_-47.87520.npz.npy,lat_-20.58644_lon_-47.87520.npy,Train
404,lat_-20.59331_lon_-51.62658.npz.npy,lat_-20.59331_lon_-51.62658.npy,Train
405,lat_-20.60848_lon_16.46503.npz.npy,lat_-20.60848_lon_16.46503.npy,Train
406,lat_-20.61466_lon_-51.08921.npz.npy,lat_-20.61466_lon_-51.08921.npy,Train
407,lat_-20.62823_lon_-40.52155.npz.npy,lat_-20.62823_lon_-40.52155.npy,Train
408,lat_-20.63120_lon_-70.13464.npz.npy,lat_-20.63120_lon_-70.13464.npy,Train
409,lat_-20.63466_lon_-51.30423.npz.npy,lat_-20.63466_lon_-51.30423.npy,Train
410,lat_-20.63560_lon_-47.29444.npz.npy,lat_-20.63560_lon_-47.29444.npy,Train
411,lat_-20.67514_lon_-51.30431.npz.npy,lat_-20.67514_lon_-51.30431.npy,Train
412,lat_-20.69311_lon_-50.06432.npz.npy,lat_-20.69311_lon_-50.06432.npy,Train
413,lat_-20.70809_lon_-47.89420.npz.npy,lat_-20.70809_lon_-47.89420.npy,Train
414,lat_-20.72327_lon_-48.89676.npz.npy,lat_-20.72327_lon_-48.89676.npy,Train
415,lat_-20.75506_lon_-51.67027.npz.npy,lat_-20.75506_lon_-51.67027.npy,Train
416,lat_-20.76920_lon_-49.40434.npz.npy,lat_-20.76920_lon_-49.40434.npy,Train
417,lat_-20.76928_lon_-40.58750.npz.npy,lat_-20.76928_lon_-40.58750.npy,Train
418,lat_-20.76986_lon_139.47704.npz.npy,lat_-20.76986_lon_139.47704.npy,Train
419,lat_-20.77005_lon_139.49855.npz.npy,lat_-20.77005_lon_139.49855.npy,Train
420,lat_-20.77530_lon_-51.67036.npz.npy,lat_-20.77530_lon_-51.67036.npy,Train
421,lat_-20.77547_lon_-51.62732.npz.npy,lat_-20.77547_lon_-51.62732.npy,Train
422,lat_-20.80221_lon_-49.36095.npz.npy,lat_-20.80221_lon_-49.36095.npy,Train
423,lat_-20.80865_lon_-69.69204.npz.npy,lat_-20.80865_lon_-69.69204.npy,Train
424,lat_-20.83715_lon_-41.14027.npz.npy,lat_-20.83715_lon_-41.14027.npy,Train
425,lat_-20.83768_lon_-41.09724.npz.npy,lat_-20.83768_lon_-41.09724.npy,Train
426,lat_-20.84288_lon_-49.38204.npz.npy,lat_-20.84288_lon_-49.38204.npy,Train
427,lat_-20.86429_lon_-49.51098.npz.npy,lat_-20.86429_lon_-49.51098.npy,Train
428,lat_-20.86747_lon_-48.16311.npz.npy,lat_-20.86747_lon_-48.16311.npy,Train
429,lat_-20.87045_lon_-51.32624.npz.npy,lat_-20.87045_lon_-51.32624.npy,Train
430,lat_-20.89853_lon_-54.91585.npz.npy,lat_-20.89853_lon_-54.91585.npy,Train
431,lat_-20.93146_lon_-44.90301.npz.npy,lat_-20.93146_lon_-44.90301.npy,Train
432,lat_-20.93286_lon_-48.46324.npz.npy,lat_-20.93286_lon_-48.46324.npy,Train
433,lat_-20.93951_lon_-54.95835.npz.npy,lat_-20.93951_lon_-54.95835.npy,Train
434,lat_-20.97159_lon_-68.64439.npz.npy,lat_-20.97159_lon_-68.64439.npy,Train
435,lat_-21.03253_lon_-44.77359.npz.npy,lat_-21.03253_lon_-44.77359.npy,Train
436,lat_-21.05678_lon_-41.35888.npz.npy,lat_-21.05678_lon_-41.35888.npy,Train
437,lat_-21.09771_lon_-48.67598.npz.npy,lat_-21.09771_lon_-48.67598.npy,Train
438,lat_-21.10132_lon_-48.95615.npz.npy,lat_-21.10132_lon_-48.95615.npy,Train
439,lat_-21.11182_lon_-50.21269.npz.npy,lat_-21.11182_lon_-50.21269.npy,Train
440,lat_-21.11362_lon_-51.08950.npz.npy,lat_-21.11362_lon_-51.08950.npy,Train
441,lat_-21.12181_lon_-48.97743.npz.npy,lat_-21.12181_lon_-48.97743.npy,Train
442,lat_-21.12206_lon_-48.99899.npz.npy,lat_-21.12206_lon_-48.99899.npy,Train
443,lat_-21.13506_lon_-48.45981.npz.npy,lat_-21.13506_lon_-48.45981.npy,Train
444,lat_-21.14254_lon_-49.02027.npz.npy,lat_-21.14254_lon_-49.02027.npy,Train
445,lat_-21.14915_lon_-49.70228.npz.npy,lat_-21.14915_lon_-49.70228.npy,Train
446,lat_-21.15258_lon_-50.27720.npz.npy,lat_-21.15258_lon_-50.27720.npy,Train
447,lat_-21.17342_lon_-69.56425.npz.npy,lat_-21.17342_lon_-69.56425.npy,Train
448,lat_-21.19377_lon_-50.47122.npz.npy,lat_-21.19377_lon_-50.47122.npy,Train
449,lat_-21.23418_lon_-50.44949.npz.npy,lat_-21.23418_lon_-50.44949.npy,Train
450,lat_-21.25198_lon_-49.93883.npz.npy,lat_-21.25198_lon_-49.93883.npy,Train
451,lat_-21.25532_lon_-44.96757.npz.npy,lat_-21.25532_lon_-44.96757.npy,Train
452,lat_-21.27724_lon_-48.50053.npz.npy,lat_-21.27724_lon_-48.50053.npy,Train
453,lat_-21.29537_lon_-44.62202.npz.npy,lat_-21.29537_lon_-44.62202.npy,Train
454,lat_-21.31475_lon_-50.34120.npz.npy,lat_-21.31475_lon_-50.34120.npy,Train
455,lat_-21.33659_lon_-48.41318.npz.npy,lat_-21.33659_lon_-48.41318.npy,Train
456,lat_-21.35489_lon_-41.70905.npz.npy,lat_-21.35489_lon_-41.70905.npy,Train
457,lat_-21.45553_lon_-50.14601.npz.npy,lat_-21.45553_lon_-50.14601.npy,Train
458,lat_-21.45690_lon_-51.52210.npz.npy,lat_-21.45690_lon_-51.52210.npy,Train
459,lat_-21.49508_lon_16.01968.npz.npy,lat_-21.49508_lon_16.01968.npy,Train
460,lat_-21.60504_lon_-48.79773.npz.npy,lat_-21.60504_lon_-48.79773.npy,Train
461,lat_-21.60868_lon_-49.09241.npz.npy,lat_-21.60868_lon_-49.09241.npy,Train
462,lat_-21.61897_lon_-48.36493.npz.npy,lat_-21.61897_lon_-48.36493.npy,Train
463,lat_-21.61955_lon_-51.15474.npz.npy,lat_-21.61955_lon_-51.15474.npy,Train
464,lat_-21.63978_lon_-51.15476.npz.npy,lat_-21.63978_lon_-51.15476.npy,Train
465,lat_-21.65549_lon_-49.76273.npz.npy,lat_-21.65549_lon_-49.76273.npy,Train
466,lat_-21.65927_lon_-69.52283.npz.npy,lat_-21.65927_lon_-69.52283.npy,Train
467,lat_-21.67572_lon_-49.76256.npz.npy,lat_-21.67572_lon_-49.76256.npy,Train
468,lat_-21.70598_lon_-43.39422.npz.npy,lat_-21.70598_lon_-43.39422.npy,Train
469,lat_-21.71125_lon_-45.91282.npz.npy,lat_-21.71125_lon_-45.91282.npy,Train
470,lat_-21.71355_lon_-45.26313.npz.npy,lat_-21.71355_lon_-45.26313.npy,Train
471,lat_-21.71547_lon_-47.47769.npz.npy,lat_-21.71547_lon_-47.47769.npy,Train
472,lat_-21.71736_lon_-41.34786.npz.npy,lat_-21.71736_lon_-41.34786.npy,Train
473,lat_-21.71766_lon_-41.32622.npz.npy,lat_-21.71766_lon_-41.32622.npy,Train
474,lat_-21.73727_lon_-41.36983.npz.npy,lat_-21.73727_lon_-41.36983.npy,Train
475,lat_-21.74948_lon_-48.12446.npz.npy,lat_-21.74948_lon_-48.12446.npy,Train
476,lat_-21.77190_lon_-48.25390.npz.npy,lat_-21.77190_lon_-48.25390.npy,Train
477,lat_-21.77225_lon_-48.27554.npz.npy,lat_-21.77225_lon_-48.27554.npy,Train
478,lat_-21.78178_lon_-47.06738.npz.npy,lat_-21.78178_lon_-47.06738.npy,Train
479,lat_-21.78626_lon_-43.32834.npz.npy,lat_-21.78626_lon_-43.32834.npy,Train
480,lat_-21.79128_lon_-49.93490.npz.npy,lat_-21.79128_lon_-49.93490.npy,Train
481,lat_-21.79139_lon_-48.21023.npz.npy,lat_-21.79139_lon_-48.21023.npy,Train
482,lat_-21.79211_lon_-48.25352.npz.npy,lat_-21.79211_lon_-48.25352.npy,Train
483,lat_-21.79247_lon_-48.27516.npz.npy,lat_-21.79247_lon_-48.27516.npy,Train
484,lat_-21.81086_lon_-48.16654.npz.npy,lat_-21.81086_lon_-48.16654.npy,Train
485,lat_-21.83396_lon_-48.33935.npz.npy,lat_-21.83396_lon_-48.33935.npy,Train
486,lat_-21.83431_lon_-48.36100.npz.npy,lat_-21.83431_lon_-48.36100.npy,Train
487,lat_-21.84299_lon_-41.02492.npz.npy,lat_-21.84299_lon_-41.02492.npy,Train
488,lat_-21.85140_lon_-49.84776.npz.npy,lat_-21.85140_lon_-49.84776.npy,Train
489,lat_-21.85518_lon_-45.28507.npz.npy,lat_-21.85518_lon_-45.28507.npy,Train
490,lat_-21.85667_lon_-47.50179.npz.npy,lat_-21.85667_lon_-47.50179.npy,Train
491,lat_-21.85910_lon_-42.66386.npz.npy,lat_-21.85910_lon_-42.66386.npy,Train
492,lat_-21.88371_lon_-41.00382.npz.npy,lat_-21.88371_lon_-41.00382.npy,Train
493,lat_-21.89485_lon_-45.58873.npz.npy,lat_-21.89485_lon_-45.58873.npy,Train
494,lat_-21.91564_lon_-47.61118.npz.npy,lat_-21.91564_lon_-47.61118.npy,Train
495,lat_-21.97655_lon_-68.68534.npz.npy,lat_-21.97655_lon_-68.68534.npy,Train
496,lat_-21.99918_lon_-47.43922.npz.npy,lat_-21.99918_lon_-47.43922.npy,Train
497,lat_-22.03258_lon_-47.87357.npz.npy,lat_-22.03258_lon_-47.87357.npy,Train
498,lat_-22.03643_lon_-69.61102.npz.npy,lat_-22.03643_lon_-69.61102.npy,Train
499,lat_-22.03651_lon_-69.58932.npz.npy,lat_-22.03651_lon_-69.58932.npy,Train
500,lat_-22.08245_lon_-48.72530.npz.npy,lat_-22.08245_lon_-48.72530.npy,Train
501,lat_-22.09773_lon_-68.57649.npz.npy,lat_-22.09773_lon_-68.57649.npy,Train
502,lat_-22.09827_lon_-45.04668.npz.npy,lat_-22.09827_lon_-45.04668.npy,Train
503,lat_-22.13849_lon_15.29330.npz.npy,lat_-22.13849_lon_15.29330.npy,Train
504,lat_-22.15577_lon_-49.97563.npz.npy,lat_-22.15577_lon_-49.97563.npy,Train
505,lat_-22.15851_lon_-51.39430.npz.npy,lat_-22.15851_lon_-51.39430.npy,Train
506,lat_-22.15887_lon_14.80122.npz.npy,lat_-22.15887_lon_14.80122.npy,Train
507,lat_-22.17880_lon_-51.37263.npz.npy,lat_-22.17880_lon_-51.37263.npy,Train
508,lat_-22.18179_lon_-47.39893.npz.npy,lat_-22.18179_lon_-47.39893.npy,Train
509,lat_-22.19942_lon_-68.88043.npz.npy,lat_-22.19942_lon_-68.88043.npy,Train
510,lat_-22.21633_lon_-49.95345.npz.npy,lat_-22.21633_lon_-49.95345.npy,Train
511,lat_-22.21647_lon_-49.97519.npz.npy,lat_-22.21647_lon_-49.97519.npy,Train
512,lat_-22.21712_lon_-45.91606.npz.npy,lat_-22.21712_lon_-45.91606.npy,Train
513,lat_-22.21871_lon_-69.56834.npz.npy,lat_-22.21871_lon_-69.56834.npy,Train
514,lat_-22.23358_lon_166.43787.npz.npy,lat_-22.23358_lon_166.43787.npy,Train
515,lat_-22.23621_lon_-47.79084.npz.npy,lat_-22.23621_lon_-47.79084.npy,Train
516,lat_-22.23643_lon_-49.93157.npz.npy,lat_-22.23643_lon_-49.93157.npy,Train
517,lat_-22.23671_lon_-49.97504.npz.npy,lat_-22.23671_lon_-49.97504.npy,Train
518,lat_-22.25509_lon_-43.71406.npz.npy,lat_-22.25509_lon_-43.71406.npy,Train
519,lat_-22.27795_lon_-45.89472.npz.npy,lat_-22.27795_lon_-45.89472.npy,Train
520,lat_-22.27941_lon_-69.56859.npz.npy,lat_-22.27941_lon_-69.56859.npy,Train
521,lat_-22.28146_lon_-42.50479.npz.npy,lat_-22.28146_lon_-42.50479.npy,Train
522,lat_-22.28933_lon_-49.08331.npz.npy,lat_-22.28933_lon_-49.08331.npy,Train
523,lat_-22.28958_lon_-49.10504.npz.npy,lat_-22.28958_lon_-49.10504.npy,Train
524,lat_-22.29533_lon_-41.87892.npz.npy,lat_-22.29533_lon_-41.87892.npy,Train
525,lat_-22.29732_lon_-52.03890.npz.npy,lat_-22.29732_lon_-52.03890.npy,Train
526,lat_-22.29746_lon_-52.01715.npz.npy,lat_-22.29746_lon_-52.01715.npy,Train
527,lat_-22.29795_lon_-41.72688.npz.npy,lat_-22.29795_lon_-41.72688.npy,Train
528,lat_-22.29818_lon_-45.89484.npz.npy,lat_-22.29818_lon_-45.89484.npy,Train
529,lat_-22.29993_lon_-69.48168.npz.npy,lat_-22.29993_lon_-69.48168.npy,Train
530,lat_-22.30062_lon_-68.90209.npz.npy,lat_-22.30062_lon_-68.90209.npy,Train
531,lat_-22.30063_lon_-68.92384.npz.npy,lat_-22.30063_lon_-68.92384.npy,Train
532,lat_-22.30267_lon_-48.56961.npz.npy,lat_-22.30267_lon_-48.56961.npy,Train
533,lat_-22.31554_lon_-41.87934.npz.npy,lat_-22.31554_lon_-41.87934.npy,Train
534,lat_-22.31592_lon_-53.85761.npz.npy,lat_-22.31592_lon_-53.85761.npy,Train
535,lat_-22.32085_lon_-68.90208.npz.npy,lat_-22.32085_lon_-68.90208.npy,Train
536,lat_-22.34106_lon_-68.85855.npz.npy,lat_-22.34106_lon_-68.85855.npy,Train
537,lat_-22.34108_lon_-68.88031.npz.npy,lat_-22.34108_lon_-68.88031.npy,Train
538,lat_-22.34110_lon_-68.92381.npz.npy,lat_-22.34110_lon_-68.92381.npy,Train
539,lat_-22.34354_lon_-47.40169.npz.npy,lat_-22.34354_lon_-47.40169.npy,Train
540,lat_-22.34941_lon_-46.96692.npz.npy,lat_-22.34941_lon_-46.96692.npy,Train
541,lat_-22.35026_lon_-49.10422.npz.npy,lat_-22.35026_lon_-49.10422.npy,Train
542,lat_-22.36143_lon_-47.55419.npz.npy,lat_-22.36143_lon_-47.55419.npy,Train
543,lat_-22.36615_lon_-48.76421.npz.npy,lat_-22.36615_lon_-48.76421.npy,Train
544,lat_-22.36963_lon_-46.96721.npz.npy,lat_-22.36963_lon_-46.96721.npy,Train
545,lat_-22.37048_lon_-49.10395.npz.npy,lat_-22.37048_lon_-49.10395.npy,Train
546,lat_-22.38959_lon_-46.98924.npz.npy,lat_-22.38959_lon_-46.98924.npy,Train
547,lat_-22.40322_lon_-47.46796.npz.npy,lat_-22.40322_lon_-47.46796.npy,Train
548,lat_-22.40872_lon_-47.07653.npz.npy,lat_-22.40872_lon_-47.07653.npy,Train
549,lat_-22.40900_lon_-47.05478.npz.npy,lat_-22.40900_lon_-47.05478.npy,Train
550,lat_-22.40918_lon_-42.95930.npz.npy,lat_-22.40918_lon_-42.95930.npy,Train
551,lat_-22.42121_lon_-69.52563.npz.npy,lat_-22.42121_lon_-69.52563.npy,Train
552,lat_-22.42174_lon_-53.57705.npz.npy,lat_-22.42174_lon_-53.57705.npy,Train
553,lat_-22.42205_lon_-68.92377.npz.npy,lat_-22.42205_lon_-68.92377.npy,Train
554,lat_-22.42895_lon_-47.07683.npz.npy,lat_-22.42895_lon_-47.07683.npy,Train
555,lat_-22.42922_lon_-47.05508.npz.npy,lat_-22.42922_lon_-47.05508.npy,Train
556,lat_-22.44165_lon_-45.46040.npz.npy,lat_-22.44165_lon_-45.46040.npy,Train
557,lat_-22.44180_lon_-50.59723.npz.npy,lat_-22.44180_lon_-50.59723.npy,Train
558,lat_-22.44230_lon_-47.55567.npz.npy,lat_-22.44230_lon_-47.55567.npy,Train
559,lat_-22.46168_lon_-45.52578.npz.npy,lat_-22.46168_lon_-45.52578.npy,Train
560,lat_-22.46175_lon_-45.50401.npz.npy,lat_-22.46175_lon_-45.50401.npy,Train
